-360,1.32299355705426,-0.000541123681165947,0.184398427315001
-359.8,1.3209852912113,-0.000545595531291723,0.184392080802604
-359.599999999999,1.31753463862839,-0.000558743720320153,0.184403406044965
-359.400000000001,1.31596400214648,-0.000537721011469302,0.184407548952557
-359.2,1.31309763297916,-0.00054166831752948,0.184410255657412
-359,1.31250179860648,-0.000561725503691089,0.184425649163119
-358.8,1.31120916504823,-0.000546806154322273,0.184418406418346
-358.599999999999,1.30945756012747,-0.0005604771736086,0.184433528294782
-358.400000000001,1.30689532042722,-0.000571892831472206,0.184439509002924
-358.2,1.30233462983303,-0.000560678859622182,0.184438264338509
-358,1.30031761633014,-0.000563377172453854,0.1844496165307
-357.8,1.29734055068021,-0.000593429175593219,0.184445899962762
-357.599999999999,1.29290106965515,-0.000569429623234146,0.184437016684103
-357.400000000001,1.28917865535406,-0.000582420759630183,0.184430054051866
-357.2,1.28605995144337,-0.000582419416377116,0.184407982823701
-357,1.283635658046,-0.000560748908398663,0.184418675062706
-356.8,1.28165384839139,-0.000567530928417501,0.184421946098405
-356.599999999999,1.27807530914553,-0.000587246629335329,0.184397044692956
-356.400000000001,1.27616234126942,-0.00056333975966291,0.184387971765558
-356.2,1.27595937172174,-0.000548736544352849,0.184395775645508
-356,1.27480015243434,-0.000545180711991588,0.184415429163373
-355.8,1.27276276692561,-0.000552831533797511,0.184419021049035
-355.599999999999,1.27101475031013,-0.000530087017484022,0.184400449743502
-355.400000000001,1.26981352776642,-0.000540362249986986,0.184404357875329
-355.2,1.26856237356536,-0.0005362180652733,0.184402832574919
-355,1.26740208380396,-0.000519282504846144,0.184409239194485
-354.8,1.2663648928657,-0.000492933910267828,0.18441324769555
-354.599999999999,1.26618526040243,-0.000487716934479375,0.184414313261232
-354.400000000001,1.26373764793511,-0.000513260868273944,0.184417429371268
-354.2,1.26234980045177,-0.000506346002942794,0.184406758975128
-354,1.26102198972104,-0.000506958997025573,0.184413929665785
-353.8,1.26064805818525,-0.000500762433489312,0.184424808965894
-353.599999999999,1.25813204714324,-0.000500993242939688,0.184412991326269
-353.400000000001,1.25830889054547,-0.000497181845273069,0.184429677245571
-353.2,1.2586146555422,-0.000514508720945265,0.184431245337487
-353,1.25576383979083,-0.000534130625641544,0.184421617114081
-352.8,1.25411907908436,-0.000529893078544909,0.184415900301388
-352.599999999999,1.25225310601245,-0.000517127822217948,0.18441108827824
-352.400000000001,1.24843918491381,-0.000492242031514083,0.184398657090418
-352.2,1.24893202418853,-0.000483570635605835,0.184399036652135
-352,1.24815325569234,-0.000467128619069331,0.184393244241217
-351.8,1.24615045868335,-0.000445323854954015,0.184393179513881
-351.599999999999,1.24378615400863,-0.000423328096891564,0.184372004085338
-351.400000000001,1.2429182409911,-0.000391976121301356,0.184376933797784
-351.2,1.24056593854472,-0.000390812458199517,0.184368348212854
-351,1.23964464512215,-0.000394497808840623,0.184362024941727
-350.8,1.23903148371113,-0.000411026794269307,0.184358892927743
-350.599999999999,1.23772467192449,-0.000414361670682063,0.184342257506311
-350.400000000001,1.23707930487144,-0.000409916782280307,0.184330446346023
-350.2,1.23733314555629,-0.000414840080033881,0.184326988419609
-350,1.23618204889251,-0.00041956446829149,0.184316018216103
-349.8,1.23746446723783,-0.000403230422081046,0.184325608502821
-349.599999999999,1.2356186199614,-0.000416032136155363,0.184322318019685
-349.400000000001,1.23530716895689,-0.000373422101608217,0.184328003923693
-349.2,1.23400426582818,-0.00036414381539125,0.184314632847372
-349,1.23381328273319,-0.000359740749434166,0.184324613850142
-348.8,1.23363762317196,-0.00033798561353223,0.184331060935249
-348.599999999999,1.23359080322963,-0.000312999018202796,0.184322937181058
-348.400000000001,1.23184547714628,-0.000314822768170021,0.184294503112797
-348.2,1.23094535301099,-0.000314654387166872,0.184300770485349
-348,1.23203456374123,-0.000327003493893074,0.184316397155803
-347.8,1.23159171004535,-0.000341478589159885,0.184325002349322
-347.599999999999,1.23126027431114,-0.000337700868805326,0.184305633955881
-347.400000000001,1.23080837155995,-0.000332035597977274,0.184305253671843
-347.2,1.23082247616366,-0.000311413794593051,0.184310835842312
-347,1.23037568076429,-0.000313867624199314,0.184311787403692
-346.8,1.23231125572055,-0.000304277113274436,0.184320992658674
-346.599999999999,1.23110624101011,-0.000301955758478761,0.184315544598149
-346.400000000001,1.23117732831622,-0.000292601943000124,0.184312996285599
-346.2,1.23043214777596,-0.000283423698845613,0.18430515751747
-346,1.22896182067081,-0.000282785801997674,0.184306870668426
-345.8,1.2294606288801,-0.000277143423662755,0.184303214001468
-345.599999999999,1.23065710955488,-0.000263071289051236,0.184312352623282
-345.400000000001,1.23163307271932,-0.000231837698565973,0.184297781482556
-345.2,1.23254269643392,-0.000204955221570701,0.184300037960437
-345,1.23436431124824,-0.000202111473904676,0.184295039733876
-344.8,1.23548907192098,-0.000182324528414009,0.184282163127157
-344.599999999999,1.23653902156927,-0.000182630944832347,0.184287120280018
-344.400000000001,1.23706850783763,-0.000200234568728718,0.184298491842709
-344.2,1.23772171834707,-0.000196500072502399,0.184298949635012
-344,1.23805908179371,-0.000168594776506774,0.184281385594627
-343.8,1.24043669738062,-0.000137269255168235,0.184309314302663
-343.599999999999,1.23987988062945,-0.000165497733695698,0.184305468669615
-343.400000000001,1.24085739347094,-0.000170924917724782,0.184311334942718
-343.2,1.24374322160219,-0.000159828250300758,0.184324071512559
-343,1.24518047796597,-0.000141829597668506,0.184327360497904
-342.8,1.24837267098719,-0.00016395891683343,0.1843495474392
-342.599999999999,1.25038212801199,-0.000165813271579588,0.184351920886661
-342.400000000001,1.25053261414018,-0.000173157963932314,0.184336534692411
-342.2,1.25389175370287,-0.000163249784473594,0.184343658158748
-342,1.25430478697544,-0.000168610533762113,0.184346172537875
-341.8,1.25570026858799,-0.00016231055753148,0.184338543532489
-341.599999999999,1.25615492439451,-0.000173147480767495,0.184322557876982
-341.400000000001,1.25721660164038,-0.000151902202220221,0.184308212734701
-341.2,1.25801381856626,-0.000138521232424213,0.184317859324175
-341,1.2605251657551,-0.000132580836792418,0.184333085613124
-340.8,1.26349601621173,-0.000123444810995664,0.184317751665196
-340.599999999999,1.26764677176857,-0.000136952352963451,0.184318288569352
-340.400000000001,1.26781068988922,-0.00014071939280336,0.18430954749839
-340.2,1.26802665625632,-0.000143448024258736,0.184308563629751
-340,1.26821861661374,-0.00014047107981672,0.184299414893635
-339.8,1.26939626157347,-0.000140722083606419,0.184298148211676
-339.599999999999,1.27058278681211,-0.000147741081418823,0.184303284762117
