-360,1.64540856938235,-0.000284850466063348,0.155209718604072
-359.8,1.63112558521105,-0.000155806711376858,0.155210463044279
-359.599999999999,1.63820837801487,-0.000141809263413058,0.155297355545572
-359.400000000001,1.64226404535036,-0.000110945923076923,0.1554084661351
-359.2,1.65533635749806,5.80652462831287e-05,0.155306174125081
-359,1.65202225370685,9.99455297349708e-05,0.155274825415966
-358.8,1.6675863453523,0.000178100185197156,0.15553581029735
-358.599999999999,1.69415335346606,-0.000149063764705883,0.155616387692308
-358.400000000001,1.69994902630769,-0.000133228135746606,0.155575834117647
-358.2,1.71132423503167,-0.000160415592760181,0.155729728226244
-358,1.69179127902262,-0.000169768633484162,0.155646121710407
-357.8,1.69866271105882,-3.42711493212669e-05,0.155517675619909
-357.599999999999,1.70143890979186,1.16294117647063e-06,0.155413787665158
-357.400000000001,1.68927625230769,0.000152942162895928,0.155463417303167
-357.2,1.67961228349321,0.000271635990950226,0.155408130914027
-357,1.67141397915837,0.000263640552036199,0.155405176488688
-356.8,1.66248715279638,0.000250884271493213,0.155293962832579
-356.599999999999,1.64771938495928,0.000209386850678732,0.155200406986425
-356.400000000001,1.65864852636199,0.000230923619909502,0.155233961004525
-356.2,1.65584849526697,7.21946244343892e-05,0.155254195556561
-356,1.65969091873303,-7.62460452488689e-05,0.155380186841629
-355.8,1.65870921222624,-0.000316949828054299,0.155266543710407
-355.599999999999,1.65096435561086,-0.000248751393665158,0.155215733882353
-355.400000000001,1.64377436086878,-0.000306014389140271,0.155331160515837
-355.2,1.63336000973756,-0.000329165556561086,0.155214941158371
-355,1.64315776944796,-0.000232467221719457,0.155283853547511
-354.8,1.63738699206335,-0.000167383864253394,0.155274182380091
-354.599999999999,1.63897094044344,-0.00012298821719457,0.155289620171946
-354.400000000001,1.63851402255204,-3.43981900455953e-08,0.155285224072398
-354.2,1.64418445662444,0.000107840669683258,0.155373312696833
-354,1.62747897623529,1.93594117647065e-05,0.155293165411765
-353.8,1.62850756380091,-1.60090678733032e-05,0.155286980180995
-353.599999999999,1.63221967358371,-7.39762986425334e-05,0.155261998705882
-353.400000000001,1.62818626790045,1.45196651583709e-05,0.155263734524887
-353.2,1.63020077718552,-0.000125458959276018,0.155310055710407
-353,1.64145456286878,-0.00018781876923077,0.155351607321267
-352.8,1.62963270350226,-0.000293450868778281,0.155365810542986
-352.599999999999,1.62302861833484,-0.000390842751131222,0.155307213547511
-352.400000000001,1.61137348659729,-0.000359505538461538,0.155219955945701
-352.2,1.6105223339819,-0.000447303004524887,0.155188221248869
-352,1.61584067767421,-0.000453323909502263,0.155129580678733
-351.8,1.61774970148416,-0.000494483556561086,0.155110123294118
-351.599999999999,1.6259502058552,-0.000539724135746606,0.155293478615385
